smiles,heavy_atoms
Cc1ccc(SCCS(=O)(=O)c2ccc(F)cc2)cc1,20
CSc1ccc(S(=O)(=O)NCc2ccncc2)cc1,19
O=C(c1ccc(C#Cc2ccccc2)o1)N1CCCC1,20
CCCn1c(=O)c(C#N)nn(-c2ccccc2)c1=O,19
OC1CCCc2c1[nH]c1ccc(C(F)(F)F)cc21,18
CSc1nn(-c2ccccc2)cc1C(=O)N1CCCC1,20
CSc1nc2c(Cl)cccc2c2c1c(=O)[nH]n2C,18
CC(=O)Nc1cc2nn(-c3ccccc3)nc2cc1C,20
O=C(Nc1cccc(OC(F)(F)F)c1)c1ccco1,19
CCOC(=O)Cc1c(C(=O)OCC)c(C)cn1C,18
CCCn1c(=O)cc(N)n(-c2ccc(Cl)cc2)c1=O,19
O=C(Nc1cccc(OC(F)(F)F)c1)c1cccnc1,20
CCCn1c(=O)c(C#N)cn(-c2ccc(Cl)cc2)c1=O,20
O=c1[nH]nc(CSc2ccccn2)c2ccccc12,19
Cn1ccnc1SCc1n[nH]c(=O)c2ccccc12,19
CSc1cccc(NC(=O)NCc2ccccc2)c1,19
COc1ccc(S(=O)(=O)NCc2ccco2)cc1OC,20
Cc1cc(Cl)cc(Cl)c1OCC(=O)Nc1cccnc1,20
COc1ccc(NC(=O)NCc2ccccc2)cc1,19
CSc1ccc(NC(=O)NCc2ccccc2)cc1,19
COc1cccc(NC(=O)NCc2ccccc2)c1,19
N#Cc1cnn(S(=O)(=O)c2ccc(Cl)cc2)c1C1CC1,20
N#Cc1cnn(C(=O)c2ccc(Cl)cc2)c1C1CC1,19
Cc1cc2nc(-c3ccncc3)cc(C(F)(F)F)n2n1,20
COc1cccc(C(=O)Nc2ccc(Cl)cn2)c1,18
O=C(COc1ccccc1)Nc1ccc(Cl)cn1,18
Cc1ccc(OCC(=O)Nc2cccc(C)n2)c(C)c1,20
Cc1cccc(NC(=O)COc2ccc(C)c(C)c2)n1,20
CCc1ccc(OCC(=O)Nc2cccc(C)n2)cc1,20
COc1ccc(C(=O)Nc2cccc(C)n2)cc1Cl,19
CCOc1cccc(C(=O)Nc2ccc(Cl)cn2)c1,19
Cc1cccc(OCC(=O)Nc2ccc(Cl)cn2)c1,19
COc1ccc(C(=O)Nc2ccc(Cl)cn2)cc1Cl,19
O=C(COc1ccc(Cl)cc1)Nc1ccc(Cl)cn1,19
O=C(Nc1ccc(F)cc1F)c1ccc2nonc2c1,20
COc1ccc(NC(=O)c2ccc3nonc3c2)cc1,20
Cc1cccc(NC(=O)c2cc(Br)ccc2Cl)n1,18
Cc1cc2nc(-c3cccnc3)cc(C(F)(F)F)n2n1,20
CCOC(=O)c1ccccc1NC(=O)c1ccccn1,20
O=C(NCc1ccccc1F)Nc1ccccc1F,19
O=C(NCc1ccccc1F)NC1CCCCC1,18
CSc1ccccc1NC(=O)NCc1ccccc1F,20
CCOC(=O)c1c(C)oc(=O)c(Br)c1C,15
CSc1nc(N)nc(C2COc3ccccc3O2)n1,19
COC(=O)c1c(C)oc(=O)c(Br)c1C,14
CN(C)S(=O)(=O)c1ccc(-c2cc(C(F)(F)F)on2)s1,20
N#Cc1cn(Cc2ccccc2Cl)c(=O)[nH]c1=O,18
N#Cc1nccnc1N1CCN(c2ccccc2)CC1,20
N#Cc1cn(Cc2cccc(Cl)c2)c(=O)[nH]c1=O,18
O=S(=O)(c1cccs1)N1CCN(c2ccccc2)CC1,20
CCCn1c(=O)cc(N)n(-c2ccccc2C)c1=O,19
Cc1cccc(C)c1NC(=O)NCc1ccccc1,19
COc1ccc(CNC(=O)Nc2ccccc2C)cc1,20
CCCn1c(=O)c(C#N)cn(-c2ccccc2C)c1=O,20
CCCn1c(=O)c(Br)cn(-c2ccccc2C)c1=O,19
COc1cccc(NC(=O)NCc2ccccc2)c1C,20
Cc1ccccc1-n1cc(Br)c(=O)[nH]c1=O,16
O=S(=O)(NC1CC2CCC1C2)c1cccs1,16
O=C(NCc1ccccc1)c1ccc2ncccc2c1,20
O=C(CC1OC(=O)c2ccccc21)c1ccccc1,19
O=S(=O)(c1cccs1)N1CCN(c2ncccn2)CC1,20
COC(=O)c1sccc1NC(=O)c1ccccc1,18
Nc1nc(-c2ccc3c(c2)CCC3)cc(C(F)(F)F)n1,20
FC(F)(F)c1cc(-c2ccc3c(c2)OCO3)n[nH]1,18
Nc1nc(-c2ccc3c(c2)OCO3)cc(C(F)(F)F)n1,20
COc1ccc(-c2cc(C(F)(F)F)[nH]n2)cc1OC,19
Cc1cc2nc(-c3nccs3)cc(C(F)(F)F)n2n1,19
Nc1nc2c(c(C(F)(F)F)n1)CCc1ccccc1-2,19
O=C(NCCc1ccccc1)c1ccc2nonc2c1,20
O=C(NCc1ccccc1)c1ccc2nonc2c1,19
O=C(Nc1ccccc1)NC1Cc2ccccc2C1,19
O=C(NC1Cc2ccccc2C1)c1cncc(Br)c1,19
O=S(=O)(NC1Cc2ccccc2C1)c1ccccc1,19
O=S(=O)(NC1Cc2ccccc2C1)c1cccc(Cl)c1,20
O=c1cc(-n2ccc(C(F)(F)F)n2)oc2ccccc12,20
Cn1ccnc1SCC(=O)NC1Cc2ccccc2C1,20
O=C(Cn1cnc2ccccc2c1=O)c1ccccc1,20
O=c1c2ccccc2ncn1Cc1cccc(F)c1,19
CSc1nnc(CNC(=O)OC(C)(C)C)n1C,17
O=c1c2ccccc2ncn1Cc1cccc(Br)c1,19
COc1ccc(CNC(=O)Nc2cccc(C)c2)cc1,20
Cc1ccccc1NC(=O)c1ccc2snnc2c1,19
C=CCn1c(SC)nnc1-c1ccc2ncccc2c1,20
O=C(NCc1ccncc1)c1ccc2snnc2c1,19
COC(=O)c1ccc(Cn2cnc3ccccc32)cc1,20
CCc1ccc2[nH]c(C(=O)NC(C)COC)cc2c1,19
CCC1(C)CC(CC#N)(c2ccc(F)cc2)CCO1,19
CCC1(C)CC(CC#N)(c2ccccc2OC)CCO1,20
COc1ccc(-c2csc(-c3ccncc3)n2)cc1,19
Fc1ccc(-c2csc(-c3ccncc3)n2)cc1,18
Cc1nc2ccc(NC(=O)Nc3ccccc3)cc2o1,20
Cc1nc2ccc(NC(=O)c3ccccc3Cl)cc2o1,20
Cc1nc2ccc(NC(=O)c3ccccc3C)cc2o1,20
Cc1c(NC(=O)N(C)C)c(=O)n(-c2ccccc2)n1C,20
CNC(=O)Cc1sc2ccc(Cl)cc2c1C,16
CNC(=O)n1nccc1-c1sc2ccccc2c1C,19
Cc1c(-c2ccnn2S(C)(=O)=O)sc2ccccc12,19
Cc1ccc(NC(=O)CSc2nccn2C)cc1,18
O=C(Oc1ccccc1)c1csc(-c2cccnc2)n1,20
CC(=O)c1cccc(NS(=O)(=O)c2ccccc2)c1,19
COc1ccc(Cl)cc1S(=O)(=O)N1CCCC(C)C1,19
CC(=O)Nc1cc(-c2sc3ccc(Cl)cc3c2C)n[nH]1,20
Cc1ccsc1C1CC(=O)Nc2ccccc2S1,18
O=C1CC(c2ccccc2)Sc2ccccc2N1,18
Cc1cc(C)n(S(=O)(=O)c2ccc(Cl)c(C)c2)n1,18
Cc1cc(S(=O)(=O)N2CCCCC2)ccc1Br,17
Cc1ccc(OCC(=O)Nc2cccnc2)cc1C,19
Cc1n[nH]c(C)c1Sc1nccc(-c2cccnc2)n1,20
N#Cc1c(N2CCOCC2)nsc1-c1ccccc1Cl,20
Cc1ccc(Sc2cccc3nc(N)nc(N)c23)cc1,20
COc1ccc(OC)c(S(=O)(=O)NCc2ccco2)c1,20
O=S(=O)(c1ccc(Cl)c(Cl)c1)N1CCOCC1,17
CC(C)(C)NS(=O)(=O)c1ccc(Cl)c(Cl)c1,16
O=S(=O)(NCc1ccco1)c1ccc(Cl)c(Cl)c1,18
Cc1ccc(-n2nc3cc(N)c(Cl)cc3n2)cc1,18
O=C(NS(=O)(=O)c1cccs1)c1ccccc1,17
O=C(CSc1ccccn1)Nc1ccc(F)cc1F,19
Cc1ccc(S(=O)(=O)NC(=O)c2ccc(F)cc2)cc1,20
CSc1cccc(NC(=O)CSc2ccccn2)c1,19
O=C(CCC(=O)N1CCCC1)Nc1ccc(F)cc1,19
Cc1cc(F)c(F)cc1C(=O)N1CCCCCC1,18
Cc1nc2ccccc2c(=O)n1-c1ccc(F)cc1F,20
Cc1cc(F)c(F)cc1C(=O)N1C(C)CCCC1C,19
Cc1nc2ccccc2c(=O)n1-c1ccc(F)c(Cl)c1,20
Cc1ccc(F)cc1NC(=O)CSc1nccn1C,19
CC1CCCC(C)N1C(=O)c1cccc(F)c1F,18
Cc1cc(F)c(F)c(C(=O)N2CCCC2)c1Cl,17
Cn1nnnc1SCC(=O)Nc1ccccc1C#N,19
O=c1c2c3c(sc2nc2n1CCCCC2)CCC3,18
COc1ccc(Cl)cc1NC(=O)CSc1nnnn1C,20
Cc1ccc(F)cc1NC(=O)CSc1ncccn1,19
N#Cc1ccccc1NC(=O)CSc1ncccn1,19
CNS(=O)(=O)c1cc(C(F)(F)F)ccc1Cl,16
CNC(=O)c1ccccc1Sc1ccccc1CO,19
CNC(=O)c1ccccc1S(=O)c1ccccc1CO,20
O=C(Cc1cccc2ccccc12)N1CCOCC1,19
CNC(=O)c1cccc2cccc(Br)c12,15
NC(=O)c1cccc2cccc(Br)c12,14
CN1C(=O)CC(c2ccccc2)Nc2ccccc21,19
CC(C)CNS(=O)(=O)c1cccc2c(N)cccc12,19
CC(C)(C)NS(=O)(=O)c1cccc2c(N)cccc12,19
CN(C)S(=O)(=O)c1cccc2c(N)cccc12,17
Nc1cccc2c(S(=O)(=O)N3CCOCC3)cccc12,20
Nc1cccc2c(S(=O)(=O)N3CCCCC3)cccc12,20
CCN(C)S(=O)(=O)c1cccc2c(N)cccc12,18
CCCN(C)S(=O)(=O)c1cccc2c(N)cccc12,19
O=c1c2ccc(Br)cc2nc2ccccn12,16
COc1c(Br)cc(Br)c2c1OCCO2,14
CC(=O)Nc1ccc(C(C)C)cc1Br,14
COC(=O)c1ccccc1-c1ccccc1C(=O)OC,20
COc1ccc(C(=O)c2ccc(OC)cc2OC)cc1,20
COC(=O)c1c(NC(=O)c2cccs2)sc(C)c1C,19
CCOC(=O)c1cn(-c2ccc(Cl)cc2)nn1,17
Nc1c(-c2ccccc2)nnn1-c1ccc(Br)cc1,19
O=S(=O)(c1ccccc1)C1CC1(Cl)Cl,14
Cc1occc1C(=O)Nc1cccc(C(F)(F)F)c1,19
Cc1occc1C(=O)Nc1ccc(Br)cc1,16
CC(O)C(NC(=O)c1ccccc1)c1ccccc1,19
Cc1nonc1C(=O)Nc1ccc2ccccc2c1,19
Cc1nonc1NC(=O)Nc1ccc2ccccc2c1,20
Cn1cnnc1SCCC(=O)Nc1ccccc1,18
COC(=O)c1cc(=O)n2c(n1)sc1cc(C)ccc12,19
Cc1ccc2c(c1)C(=O)C(O)(c1ccccc1)C(=O)N2,20
COc1ccc(OCC(=O)NCc2ccco2)cc1,19
O=S(=O)(NC1CC1)c1ccc2c(c1)OCCO2,17
CCN1c2cc(NC(C)=O)ccc2C(C)CC1(C)C,19
Nc1cc(-c2ccccc2)n2c(n1)nc1ccccc12,20
c1ccc(C2Cn3nnnc3-c3ccccc3O2)cc1,20
CC(=O)N1CC2(C)CN(C(C)=O)CC(C)(C1)C2O,18
Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,18
CNC(=O)N1c2ccccc2C=Cc2ccccc21,19
COC(=O)c1ccc(Cc2ccc(C(=O)OC)o2)o1,19
O=C(Cc1ccccc1)c1ccc2c(c1)OCCCO2,20
Cc1sc2c(c1C)C(=O)NC(c1ccccc1)N2,18
Cc1sc2c(c1C)C(=O)NC(c1ccccc1F)N2,19
Cc1sc2c(c1C)C(=O)NC(c1cccc(O)c1)N2,19
Cc1nn2c(=O)c3c4c(sc3nc2[nH]c1=O)CCCC4,20
CSc1nn2c(=O)c(Cc3ccccc3)nnc2s1,19
CCOC(=O)c1[nH]c(C)c(C(=O)OCC)c1CC,18
Cc1sc2ncn(Cc3cccc(F)c3)c(=O)c2c1C,20
Nc1nc(-c2ccccc2)cn1Nc1ccccc1,19
FC(F)(F)c1[nH]ncc1-c1nnnn1-c1ccccc1,20
Cc1ccc(-c2nc3ccccc3n3nnnc23)cc1,20
O=C(COc1ccc(Cl)cc1)Nc1ccccn1,18
Cc1c(Cl)cccc1NC(=O)C1CCC(=O)N1,17
COC(=O)C(NC(=O)c1ccccc1)=C1CCCCC1,20
c1ccc(-c2csc3c4ncnc-4ncn23)cc1,18
O=C(NCC1(c2ccccc2)CCCC1)c1ccco1,20
Cc1ccc(NC(=O)CC2CC(C)(C)OC2=O)cc1,19
COC(=O)c1ccc(Oc2nc(C)cc(N)n2)cc1,19
Cc1nnc(SCc2cc(=O)oc3cc(O)ccc23)s1,20
Cn1cc(Br)cc(Br)c1=O,10
Fc1cc(N2CCOCC2)nc(N2CCOCC2)n1,19
CC1CCCC(C)N1C(=O)c1ccc(F)cc1F,18
Nc1ccc(Oc2cccc3cccnc23)c(Cl)c1,19
COc1ccc2oc(=O)c(-c3csc(C)n3)cc2c1,19
O=C(Cn1cncn1)c1ccc(Cl)cc1Cl,16
Cc1nc(C)n(CC(=O)c2ccc(Cl)cc2Cl)n1,18
CC(C(=O)c1ccc(Cl)cc1Cl)n1cncn1,17
COc1ccc(Cl)cc1C(=O)Nc1cc(C)on1,18
Cc1cc(NC(=O)c2ccc(Cl)c(Cl)c2)no1,17
Nc1ncn(C(=O)c2ccc(Cl)c(Cl)c2)n1,16
COC(=O)c1cc2cc(Br)ccc2oc1=O,16
COC(=O)n1c(=O)oc2cc(Br)ccc21,15
CCOC(=O)n1c(=O)oc2cc(Br)ccc21,16
CCOC(=O)c1ccc2nc(NC(C)=O)sc2c1,18
Cn1cc(Br)c(C(=O)Nc2cccc(C(F)(F)F)c2)n1,20
O=C(Nc1nc2c(s1)CCCC2)c1ccccc1,18
CCc1nc(-c2ccc(Br)cc2)no1,14
COC(=O)c1cccc(C(=O)Nc2cccc(F)c2)n1,20
COC(=O)c1cccc(C(=O)Nc2ccc(C)cc2)n1,20
CCSc1nnc(NC(=O)C2CCCCC2)s1,17
CCSc1nnc(NC(=O)c2ccncc2)s1,17
CCn1c(C(=O)c2ccccc2)nc2ccccc21,19
CNc1ccc(Br)cc1-c1nc2ccccc2[nH]c1=O,20
Cn1c(=O)c(-c2ccccc2N)nc2ccccc21,19
COC(=O)CSc1nc(C)c(C)c(C)c1C#N,17
CC(c1ccccc1)n1c(CO)nc2ccccc21,19
CC(C)COc1ccc(Cc2cnc(N)nc2N)cc1,20
CCOc1ccc(Cc2cnc(SC)nc2N)cc1,19
COc1ccc(S(=O)(=O)NCCc2ccccc2)cc1,20
O=S(=O)(c1ccccc1)N1CCc2ccccc2C1,19
CCOc1ccc(C(=O)Nc2nccs2)cc1Br,18
CCn1c2ccccc2c2nnc(SCC(N)=O)nc21,20
CCSc1nnc2c3ccccc3n(CC)c2n1,18
Cc1ccc(Nc2nc3nonc3nc2N(C)C)cc1,20
Cc1cnc(NC(=O)c2ccc3c(c2)OCO3)s1,18
CC(=O)Nc1c(C(N)=O)oc2ccc(Cl)cc12,17
O=C(Nc1cccnc1)c1cc2ccccc2oc1=O,20
CCSc1nnc2c(n1)OC(CC)Nc1ccccc1-2,20
OCc1cn(-c2ccccc2)nc1-c1ccccc1,19
OCc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,20
OCc1cn(-c2ccccc2)nc1-c1cccs1,18
CCn1c(C)nc2cc(S(=O)(=O)N(C)C)ccc21,18
O=C(Nc1cc(Cl)ccc1O)c1cccs1,16
O=C(COc1ccccc1Cl)Nc1c[nH]c(=O)[nH]c1=O,20
COc1ccc(C2CC(=O)c3cnc(N)nc3C2)cc1,20
COC(=O)Nc1c(-c2ccccc2)nc2ccccn12,20
Cc1ccnc(SCC(=O)N2CCOCC2)n1,17
O=C(CSc1nncc2ccccc12)c1ccccc1,20
Oc1ccc(-c2csc(-c3ccncc3)n2)c(O)c1,19
Oc1ccc(-c2csc(-c3cccnc3)n2)c(O)c1,19
Clc1ccccc1-c1nnc(-c2cccnc2)o1,18
Clc1ccccc1-c1nnc(-c2ccncc2)o1,18
Clc1ccc(-c2nnc(-c3cccnc3)o2)cc1,18
Brc1ccccc1-c1nnc(-c2cccnc2)o1,18
Brc1ccccc1-c1nnc(-c2ccncc2)o1,18
Cc1cc(C)n(CC(O)COc2ccc(Cl)cc2)n1,19
COC(=O)C1=C(C)NC(=O)NC1c1cccc(Cl)c1,19
O=C1CC(c2ccccc2)CN1Cc1ccccc1,19
O=C(c1ccco1)N1CCCC(c2ccccc2)C1,19
COc1ccc(S(=O)(=O)Nc2ccccc2)cc1OC,20
CCOC(=O)Nc1ccccc1C(=O)N1CCOCC1,20
COC(=O)Nc1ccccc1C(=O)N1CCOCC1,19
CC(=O)Nc1ncc2c(n1)CC(c1cccs1)CC2=O,20
O=C(Nc1nccs1)c1cc(Br)ccc1Cl,16
CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,14
COc1ccc2c(=O)c(-c3ccccn3)coc2c1,19
COc1ccc2c(=O)c(-c3cscn3)coc2c1,18
CCc1cc2c(=O)c(-c3cscn3)coc2cc1OC,20
O=C(CSc1nncc2ccccc12)N1CCOCC1,20
O=C(CSc1ncnc2ccccc12)N1CCCCC1,20
O=C(CSc1ncnc2ccccc12)N1CCOCC1,20
O=C1c2ccccc2-c2nc3cc(Br)cnc3nc21,19
CCOc1ccc(-n2cc(O)c(C(=O)OC)c2C)cc1,20
CCOC(=O)C1CCN(C(=O)c2cccc(F)c2)CC1,20
COc1ccc(OCC(=O)Nc2cccnc2)cc1,19
CC(=O)N(c1ccccc1)c1nc(C)cc(C)c1C#N,20
O=S(=O)(Nc1ccccc1CO)c1ccc(Cl)cc1,19
O=c1c2ccccc2ncn1-c1cccc(Cl)c1,18
Nc1nc(-c2cccnc2)nc(-c2cccnc2)n1,19
CCc1ccc(S(=O)(=O)n2cnc3ccccc32)cc1,20
O=C(Nc1nnc(-c2cccs2)s1)c1ccc(F)cc1,20
CCC(=O)Nc1nnc(-c2ccc(F)cc2)s1,17
CC(=O)Nc1nnc(-c2ccc(Cl)c(Cl)c2)s1,17
COc1ccc(-n2nc3ccc(N)cc3n2)cc1Cl,19
CCC(=O)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,18
CC1(C)Cc2ccccc2CN1C(=O)c1ccccc1,20
CCN(CC)C(=O)c1c(-c2ccccc2)noc1C,19
CC(C)CC(=O)Nc1sc2c(c1C(N)=O)CCCC2,19
Cc1onc(-c2ccccc2Cl)c1C(=O)NC1CC1,19
Cc1sc2c(=O)n(-c3ccccc3)cnc2c1C(N)=O,20
O=C1NC(c2cccc(Br)c2)Nc2ccccc21,18
Cn1cc(Cl)c(C(=O)Nc2nc3ccc(Cl)cc3s2)n1,20
Cn1ncc(Cl)c1C(=O)Nc1nc2ccc(Cl)cc2s1,20
O=C(Nc1nnc(-c2ccccc2)s1)c1cccs1,19
N#Cc1c(N)c(C(=O)c2ccccc2)n2c1CCC2,19
O=C1NCCc2c1[nH]c1c(Br)cc3c(c21)OCCO3,19
O=c1c(Br)cccc(Br)c1O,11
Cc1nc(NC(=O)Nc2ccc(Cl)cc2)sc1C,18
CC(=O)N1CC2(C)CN(C(C)=O)CC(C)(C1)C2=O,18
CCOc1ccc(CSc2nncn2N)cc1,17
CC(C)Oc1ccc(CSc2nncn2N)cc1,18
COc1ccc(CSc2nncn2N)cc1Cl,17
COc1ccc(CSc2nnc(C)n2N)cc1,17
CCOC(=O)c1ccc(CSc2nncn2N)o1,18
COC(=O)c1ccc(CSc2nncn2N)o1,17
COC(=O)c1ccc(CSc2nnc(C)n2N)o1,18
CC1(C)C(=O)OC(C(=O)c2ccccc2)C(C)(C)C1=O,20
COC(=O)Sc1nnc(-c2ccc(Br)cc2)o1,17
CSc1nnc(-c2ccc(Br)cc2)o1,14
Cc1nc(S(=O)(=O)c2ccccc2)c(N(C)C)o1,18
Cc1cc(C)nc(SCNC(=O)c2ccccc2)n1,19
CC(=O)Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,20
Cc1ccc(Br)cc1S(=O)(=O)Nc1cccnc1,18
Cc1ccc(Br)cc1S(=O)(=O)Nc1ccccn1,18
CCOc1ccc(S(=O)(=O)NCc2ccco2)cc1,19
COc1ccc(S(=O)(=O)Nc2ccccn2)cc1C,19
COc1ccc(S(=O)(=O)NCc2cccnc2)cc1C,20
CCOc1ccc(S(=O)(=O)NCc2cccnc2)cc1,20
COc1cc(S(=O)(=O)NCc2ccco2)ccc1Cl,19
OCc1nc2ccccc2n1CCOc1ccccc1,20
O=C(Nc1nc(-c2ccccc2)cs1)C1CCCO1,19
COc1ccc(S(=O)(=O)Nc2ccc(F)cc2F)cc1,20
Cc1cccc(OCC(=O)N2CCc3ccccc32)c1,20
CCN(C1=NS(=O)(=O)c2ccccc21)c1ccccc1,20
CCOC(=O)c1sc(NC(=O)c2cccnc2)nc1C,20
CCc1nccn1S(=O)(=O)c1cc(Cl)ccc1OC,19
CCc1nc(C)cn1S(=O)(=O)c1ccc(Cl)cc1,18
N#Cc1nc(-c2ccc(F)cc2)oc1N1CCOCC1,20
COc1ccc(-c2csc(NC(=O)C3CC3)n2)cc1,19
CCOC(=O)c1ccc(S(=O)(=O)Nc2ccccn2)o1,20
CCOC(=O)c1csc(NC(=O)c2cccc(F)c2)n1,20
CCOC(=O)c1cc2cccc(OCC)c2oc1=O,19
CCn1c(N2CCOCC2)nc2c1c(=O)[nH]c(=O)n2C,20
COC(=O)CSc1nc2c(c(=O)[nH]c(=O)n2C)n1C,19
CC(C)CCn1c(N)nc2c1c(=O)[nH]c(=O)n2C,18
CC(C)Cn1c(N(C)C)nc2c1c(=O)[nH]c(=O)n2C,19
CC(O)CSc1nc2c(c(=O)[nH]c(=O)n2C)n1C(C)C,20
Cn1c(SCC(N)=O)nc2c1c(=O)[nH]c(=O)n2C,18
CCCn1c(SC(C)CC)nc2c1c(=O)[nH]c(=O)n2C,20
CCCn1c(SCC(C)O)nc2c1c(=O)[nH]c(=O)n2C,20
CC(C)n1c(SCC(N)=O)nc2c1c(=O)[nH]c(=O)n2C,20
CC(C)(C)C(=O)Nc1sc2c(c1C#N)CCCC2,18
CCOc1ccc(C(=O)Nc2nccs2)cc1OCC,20
Cc1nc2ccc(NC(=O)c3ccc(F)cc3)cc2s1,20
CC(C)C(=O)Nc1nc2ccc(Cl)cc2s1,16
C=CCn1ncc(Cc2cnn(CC=C)c2C)c1C,19
Cc1cc(C)nc(SCC(=O)Nc2ccc(F)cc2)n1,20
Cc1cc(C)nc(SCC(=O)Nc2ccccc2F)n1,20
COC(=O)CSc1nnc(-c2ccncc2)o1,17
Cc1cc(C(F)(F)F)nn1CC(=O)NCc1ccco1,20
Cc1c(Cl)c(C(F)(F)F)nn1CC(=O)N1CCCCC1,20
NC(=O)c1ccccc1NC(=O)CSc1ccccn1,20
COc1ccc(CNC(=O)CSc2ccccn2)cc1,20
Cc1ccc(S(=O)(=O)Nc2nc(C)cs2)cc1,17
O=C(Nc1nc2c(s1)C(=O)CCC2)c1ccccc1Cl,20
COc1cccc(OC)c1C(=O)Nc1ccccc1F,20
Cn1cnc2c1c(=O)n(Cc1ccccc1)c(=O)n2C,20
CC(=O)Oc1cccc(C(=O)Nc2nccs2)c1,18
CC(=O)Oc1ccc(C(=O)Nc2cc(C)on2)cc1,19
COc1ccc(NC(=O)Nc2ccc(F)cc2)cc1,19
Cc1noc(-c2cc(Br)cc(Br)c2O)n1,15
CCOC(=O)c1c(NC(C)=O)sc2c1CC(C)(C)OC2,20
COc1ccccc1N1CCN(S(=O)(=O)N(C)C)CC1,20
Brc1ccc(NCc2cccnc2)cc1,15
Cc1cc2ncn(S(=O)(=O)N(C)C)c2cc1C,17
CCC(=O)Nc1nc(C)cc(SCC(=O)OC)n1,18
COC(=O)CSc1cc(C)nc(NC(C)=O)n1,17
CCOC(=O)CSc1cc(C)nc(NC(C)=O)n1,18
COc1nc(NC(C)=O)nc(C)c1Br,14
COC(=O)CSc1nc(N)nc(C)c1Br,15
COc1cc(C)nc(N(C)S(=O)(=O)c2ccccc2)n1,20
C=CCN(C(C)=O)c1nc(C)c(Br)c(OC)n1,17
C=CCN(C(C)=O)c1nc(C)c(Cl)c(OC)n1,17
CSc1nc(C)c(Oc2ccccc2)c(=O)n1C,18
OC(COC1CCCCC1)Cn1cnc2ccccc21,20
COc1ccc(OC)c(S(=O)(=O)n2ccnc2C)c1,19
CCOC(=O)C1CCCN(S(=O)(=O)N(C)C)C1,17
Cc1cccc(N2CCN(S(=O)(=O)N(C)C)CC2)c1C,20
CCNC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,19
Cn1c(=O)[nH]c2c(nc(-c3ccccc3)n2C)c1=O,19
Cc1ccc(S(=O)(=O)NC2CCCC2)cc1C(N)=O,19
O=C(NCC1CCCO1)c1cccc(Br)c1,16
Cc1ccc(C(=O)Nc2ccc3ccccc3c2)o1,19
CC1(C)CC(=O)CC(c2ccccc2)(C(F)(F)F)O1,19
Cc1cc(C(F)(F)F)c(C#N)c(SCC(N)=O)n1,18
Cc1ccc(S(=O)(=O)N2CC(C)CC(C)C2)cc1,18
COc1ccc(S(=O)(=O)N2CCCCC2)cc1,17
CC(=O)Nc1nnc(SCc2ccc(F)cc2)s1,18
CS(=O)(=O)N(Cc1ccccc1)c1ccccn1,18
CCn1c(=O)sc2cc(Br)ccc21,13
COc1ccc(S(=O)(=O)Nc2ccccc2OC)cc1,20
CC(=O)Nc1nnc(SCc2ccccc2Cl)s1,18
CSc1nc2sc3c(c2c2nncn12)CC(C)(C)OC3,20
C=CCn1c(SC)nc2sc3c(c2c1=O)CCC3,18
CCC1CCCCN1S(=O)(=O)c1ccc(C)cc1,18
O=C(Nn1cnc2ccccc2c1=O)C1CCCCC1,20
Cc1cccc(OCC(=O)Nc2c(C)cccc2C)c1,20
CC1CN(S(=O)(=O)c2ccc(Cl)cc2)CC(C)O1,18
COC(=O)CNS(=O)(=O)c1ccc(OC)cc1,17
COc1ccc(S(=O)(=O)NCc2ccc(C)cc2)cc1,20
CCc1ccc(OCc2nnc(NC(C)=O)s2)cc1,19
CSc1nnc(-c2ccccc2Br)o1,14
Cc1cc(C)c(S(=O)(=O)N2CC(C)OC(C)C2)c(C)c1,20
O=C(CSc1ncccn1)Nc1ccc(Cl)cc1F,19
Cc1cc(C)c(S(=O)(=O)Nc2ncccn2)c(C)c1,19
Cn1ccnc1SCC(=O)Nc1ccc(Cl)cc1F,19
O=S(=O)(Nc1ccc(F)cc1F)c1ccc(F)cc1,19
CSc1ccccc1NC(=O)c1c(Br)cnn1C,18
Cc1ccc(CNS(=O)(=O)c2ccc(F)cc2)cc1,19
O=C(Nc1cc(Cl)ccc1Cl)c1cnccn1,17
CC(=O)Nc1ccc(S(=O)(=O)N2CCCC(C)C2)cc1,20
CC1(C)N=C(N)N=C(N)N1c1ccccc1Br,17
CC(=O)Nc1ccc(S(=O)(=O)N2CCC(C)CC2)cc1,20
O=C(c1cccc(Cl)c1)n1nnc2ccccc21,18
COC(=O)c1ccc(NC(=O)c2ccc(F)cc2)cc1,20
O=S(=O)(Cc1ccccc1)NCC1CCCO1,17
Cc1onc(-c2ccccc2Cl)c1C(=O)N1CCCC1,20
O=S(=O)(Cc1ccccc1)Nc1nccs1,16
Cc1sc(NC(=O)C2CCCCC2)c(C(N)=O)c1C,19
CC1CN(S(=O)(=O)Cc2ccccc2)CC(C)O1,18
CC1CN(S(=O)(=O)c2ccc(Br)cc2)CC(C)O1,18
Brc1ccc(NCc2ccccn2)cc1,15
